0.513 (0.513)	/award/award_category/winners./award/award_honor/award_winner <-- inv_/music/instrument/instrumentalists, inv_/award/award_winning_work/awards_won./award/award_honor/award
0.288 (0.288)	inv_/olympics/olympic_games/sports <-- inv_/film/film/genre, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.246 (0.246)	inv_/olympics/olympic_games/sports <-- /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.244 (0.244)	inv_/olympics/olympic_games/sports <-- /award/award_category/category_of, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.359 (0.359)	inv_/olympics/olympic_games/sports <-- /time/event/instance_of_recurring_event, /olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country
0.031 (0.031)	inv_/award/award_winning_work/awards_won./award/award_honor/honored_for <-- inv_/award/award_winning_work/awards_won./award/award_honor/honored_for, inv_/award/award_category/nominees./award/award_nomination/nominated_for
0.029 (0.029)	inv_/award/award_winning_work/awards_won./award/award_honor/honored_for <-- inv_/government/legislative_session/members./government/government_position_held/district_represented, inv_/award/award_category/nominees./award/award_nomination/nominated_for
0.031 (0.031)	inv_/award/award_winning_work/awards_won./award/award_honor/honored_for <-- inv_/music/performance_role/regular_performances./music/group_membership/role, inv_/award/award_category/nominees./award/award_nomination/nominated_for
0.029 (0.029)	inv_/award/award_winning_work/awards_won./award/award_honor/honored_for <-- inv_/people/person/languages, inv_/award/award_category/nominees./award/award_nomination/nominated_for
0.029 (0.029)	inv_/award/award_winning_work/awards_won./award/award_honor/honored_for <-- inv_/people/person/places_lived./people/place_lived/location, inv_/award/award_category/nominees./award/award_nomination/nominated_for
0.028 (0.028)	inv_/award/award_winning_work/awards_won./award/award_honor/honored_for <-- inv_/film/actor/film./film/performance/film, inv_/award/award_category/nominees./award/award_nomination/nominated_for
0.027 (0.027)	inv_/award/award_winning_work/awards_won./award/award_honor/honored_for <-- inv_/film/director/film, inv_/award/award_category/nominees./award/award_nomination/nominated_for
0.028 (0.028)	inv_/award/award_winning_work/awards_won./award/award_honor/honored_for <-- inv_/location/country/official_language, inv_/award/award_category/nominees./award/award_nomination/nominated_for
0.027 (0.027)	inv_/award/award_winning_work/awards_won./award/award_honor/honored_for <-- inv_/people/ethnicity/languages_spoken, inv_/award/award_category/nominees./award/award_nomination/nominated_for
0.027 (0.027)	inv_/award/award_winning_work/awards_won./award/award_honor/honored_for <-- inv_/film/film/edited_by, inv_/award/award_category/nominees./award/award_nomination/nominated_for
0.277 (0.277)	inv_/music/performance_role/regular_performances./music/group_membership/group <-- inv_/music/artist/track_contributions./music/track_contribution/role, inv_/music/performance_role/regular_performances./music/group_membership/group
0.285 (0.285)	inv_/music/performance_role/regular_performances./music/group_membership/group <-- /award/award_nominated_work/award_nominations./award/award_nomination/nominated_for, inv_/music/performance_role/regular_performances./music/group_membership/group
0.565 (0.565)	inv_/music/performance_role/regular_performances./music/group_membership/group <-- /music/performance_role/regular_performances./music/group_membership/role, inv_/music/performance_role/regular_performances./music/group_membership/group
0.334 (0.334)	inv_/music/performance_role/regular_performances./music/group_membership/group <-- inv_/music/performance_role/regular_performances./music/group_membership/role, inv_/music/performance_role/regular_performances./music/group_membership/group
0.402 (0.402)	inv_/music/performance_role/regular_performances./music/group_membership/group <-- inv_/music/performance_role/regular_performances./music/group_membership/group, inv_/music/performance_role/regular_performances./music/group_membership/group
0.230 (0.230)	inv_/music/performance_role/regular_performances./music/group_membership/group <-- /base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months, inv_/music/performance_role/regular_performances./music/group_membership/group
0.224 (0.224)	inv_/music/performance_role/regular_performances./music/group_membership/group <-- inv_/music/performance_role/track_performances./music/track_contribution/role, inv_/music/performance_role/regular_performances./music/group_membership/group
0.229 (0.229)	inv_/music/performance_role/regular_performances./music/group_membership/group <-- /music/artist/track_contributions./music/track_contribution/role, inv_/music/performance_role/regular_performances./music/group_membership/group
0.221 (0.221)	inv_/music/performance_role/regular_performances./music/group_membership/group <-- /people/ethnicity/languages_spoken, inv_/music/performance_role/regular_performances./music/group_membership/group
0.220 (0.220)	inv_/music/performance_role/regular_performances./music/group_membership/group <-- /tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program, inv_/music/performance_role/regular_performances./music/group_membership/group
0.005 (0.005)	inv_/location/hud_county_place/county <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.005 (0.005)	inv_/location/hud_county_place/county <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/people/person/nationality
0.005 (0.005)	inv_/location/hud_county_place/county <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/tv/tv_personality/tv_regular_appearances./tv/tv_regular_personal_appearance/program
0.005 (0.005)	inv_/location/hud_county_place/county <-- inv_/people/person/employment_history./business/employment_tenure/company, /award/award_category/disciplines_or_subjects
0.004 (0.004)	inv_/location/hud_county_place/county <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /user/alexander/philosophy/philosopher/interests
0.004 (0.004)	inv_/location/hud_county_place/county <-- inv_/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation, inv_/people/person/employment_history./business/employment_tenure/company
0.004 (0.004)	inv_/location/hud_county_place/county <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months
0.004 (0.004)	inv_/location/hud_county_place/county <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation
0.004 (0.004)	inv_/location/hud_county_place/county <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/olympics/olympic_games/sports
0.004 (0.004)	inv_/location/hud_county_place/county <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/soccer/football_team/current_roster./soccer/football_roster_position/position
0.005 (0.005)	inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/award/award_winning_work/awards_won./award/award_honor/honored_for
0.005 (0.005)	inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/military/military_combatant/military_conflicts./military/military_combatant_group/combatants
0.005 (0.005)	inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/soccer/football_team/current_roster./soccer/football_roster_position/position
0.005 (0.005)	inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club
0.006 (0.006)	inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/location/administrative_division/first_level_division_of
0.006 (0.006)	inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/user/ktrueman/default_domain/international_organization/member_states
0.005 (0.005)	inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/award/award_category/winners./award/award_honor/award_winner
0.005 (0.005)	inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /user/alexander/philosophy/philosopher/interests
0.005 (0.005)	inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/tv/tv_writer/tv_programs./tv/tv_program_writer_relationship/tv_program
0.005 (0.005)	inv_/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/current_club <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/film/film/story_by
0.011 (0.011)	inv_/influence/influence_node/peers./influence/peer_relationship/peers <-- /people/ethnicity/geographic_distribution, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.010 (0.010)	inv_/influence/influence_node/peers./influence/peer_relationship/peers <-- inv_/film/film/dubbing_performances./film/dubbing_performance/actor, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.013 (0.013)	inv_/influence/influence_node/peers./influence/peer_relationship/peers <-- /influence/influence_node/influenced_by, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.012 (0.012)	inv_/influence/influence_node/peers./influence/peer_relationship/peers <-- inv_/influence/influence_node/peers./influence/peer_relationship/peers, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.011 (0.011)	inv_/influence/influence_node/peers./influence/peer_relationship/peers <-- inv_/base/culturalevent/event/entity_involved, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.010 (0.010)	inv_/influence/influence_node/peers./influence/peer_relationship/peers <-- /people/person/spouse_s./people/marriage/location_of_ceremony, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.010 (0.010)	inv_/influence/influence_node/peers./influence/peer_relationship/peers <-- /base/biblioness/bibs_location/country, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.010 (0.010)	inv_/influence/influence_node/peers./influence/peer_relationship/peers <-- inv_/military/military_combatant/military_conflicts./military/military_combatant_group/combatants, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.010 (0.010)	inv_/influence/influence_node/peers./influence/peer_relationship/peers <-- inv_/user/ktrueman/default_domain/international_organization/member_states, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.010 (0.010)	inv_/influence/influence_node/peers./influence/peer_relationship/peers <-- inv_/base/aareas/schema/administrative_area/administrative_parent, inv_/influence/influence_node/peers./influence/peer_relationship/peers
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- inv_/location/country/form_of_government, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, /influence/influence_node/peers./influence/peer_relationship/peers
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- /influence/influence_node/peers./influence/peer_relationship/peers, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- inv_/film/film/personal_appearances./film/personal_film_appearance/person, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- inv_/film/film/featured_film_locations, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- inv_/film/film/story_by, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- inv_/olympics/olympic_games/sports, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, inv_/film/film/featured_film_locations
0.004 (0.004)	inv_/film/film/distributors./film/film_film_distributor_relationship/film_distribution_medium <-- inv_/soccer/football_team/current_roster./soccer/football_roster_position/position, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.005 (0.005)	inv_/film/film/personal_appearances./film/personal_film_appearance/person <-- /influence/influence_node/peers./influence/peer_relationship/peers, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.006 (0.006)	inv_/film/film/personal_appearances./film/personal_film_appearance/person <-- inv_/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
0.006 (0.006)	inv_/film/film/personal_appearances./film/personal_film_appearance/person <-- inv_/film/film/personal_appearances./film/personal_film_appearance/person, /influence/influence_node/peers./influence/peer_relationship/peers
0.006 (0.006)	inv_/film/film/personal_appearances./film/personal_film_appearance/person <-- /influence/influence_node/peers./influence/peer_relationship/peers, inv_/film/film/personal_appearances./film/personal_film_appearance/person
0.005 (0.005)	inv_/film/film/personal_appearances./film/personal_film_appearance/person <-- inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month, inv_/base/popstra/celebrity/dated./base/popstra/dated/participant
0.005 (0.005)	inv_/film/film/personal_appearances./film/personal_film_appearance/person <-- inv_/people/deceased_person/place_of_burial, /influence/influence_node/peers./influence/peer_relationship/peers
0.005 (0.005)	inv_/film/film/personal_appearances./film/personal_film_appearance/person <-- inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month, /influence/influence_node/peers./influence/peer_relationship/peers
0.005 (0.005)	inv_/film/film/personal_appearances./film/personal_film_appearance/person <-- inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role, /influence/influence_node/peers./influence/peer_relationship/peers
0.005 (0.005)	inv_/film/film/personal_appearances./film/personal_film_appearance/person <-- inv_/film/film/personal_appearances./film/personal_film_appearance/person, inv_/base/popstra/celebrity/dated./base/popstra/dated/participant
0.005 (0.005)	inv_/film/film/personal_appearances./film/personal_film_appearance/person <-- inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month, /base/aareas/schema/administrative_area/capital
0.006 (0.006)	inv_/sports/sports_team/sport <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/military/military_combatant/military_conflicts./military/military_combatant_group/combatants
0.006 (0.006)	inv_/sports/sports_team/sport <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/base/biblioness/bibs_location/state
0.006 (0.006)	inv_/sports/sports_team/sport <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/sports/sports_team/sport
0.007 (0.007)	inv_/sports/sports_team/sport <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/people/person/nationality
0.007 (0.007)	inv_/sports/sports_team/sport <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/location/location/adjoin_s./location/adjoining_relationship/adjoins
0.007 (0.007)	inv_/sports/sports_team/sport <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /location/hud_county_place/county
0.006 (0.006)	inv_/sports/sports_team/sport <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /film/film/costume_design_by
0.006 (0.006)	inv_/sports/sports_team/sport <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/award/award_category/category_of
0.006 (0.006)	inv_/sports/sports_team/sport <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /location/us_county/county_seat
0.006 (0.006)	inv_/sports/sports_team/sport <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/base/culturalevent/event/entity_involved
0.004 (0.004)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/award/award_category/winners./award/award_honor/award_winner
0.004 (0.004)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/film/film/produced_by
0.004 (0.004)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/film/film/executive_produced_by
0.004 (0.004)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor
0.004 (0.004)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics <-- inv_/people/person/employment_history./business/employment_tenure/company, /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season
0.004 (0.004)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season
0.004 (0.004)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, /award/award_category/disciplines_or_subjects
0.004 (0.004)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics <-- inv_/people/person/sibling_s./people/sibling_relationship/sibling, /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season
0.004 (0.004)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics <-- inv_/people/person/employment_history./business/employment_tenure/company, /award/award_category/disciplines_or_subjects
0.004 (0.004)	inv_/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/people/person/sibling_s./people/sibling_relationship/sibling
0.152 (0.152)	inv_/film/film/production_companies <-- /film/director/film, /award/award_winner/awards_won./award/award_honor/award_winner
0.149 (0.149)	inv_/film/film/production_companies <-- inv_/medicine/disease/risk_factors, /film/director/film
0.133 (0.133)	inv_/film/film/production_companies <-- inv_/military/military_combatant/military_conflicts./military/military_combatant_group/combatants, /film/director/film
0.135 (0.135)	inv_/film/film/production_companies <-- /location/administrative_division/country, /film/director/film
0.145 (0.145)	inv_/film/film/production_companies <-- inv_/organization/organization/place_founded, /film/director/film
0.134 (0.134)	inv_/film/film/production_companies <-- inv_/base/culturalevent/event/entity_involved, /film/director/film
0.136 (0.136)	inv_/film/film/production_companies <-- /user/ktrueman/default_domain/international_organization/member_states, /film/director/film
0.136 (0.136)	inv_/film/film/production_companies <-- /organization/organization/child./organization/organization_relationship/child, /film/director/film
0.203 (0.203)	inv_/film/film/production_companies <-- /film/director/film, inv_/people/person/employment_history./business/employment_tenure/company
0.131 (0.131)	inv_/film/film/production_companies <-- /people/person/sibling_s./people/sibling_relationship/sibling, /film/director/film
0.004 (0.004)	inv_/people/cause_of_death/people <-- inv_/film/film/featured_film_locations, inv_/people/person/spouse_s./people/marriage/location_of_ceremony
0.004 (0.004)	inv_/people/cause_of_death/people <-- inv_/people/person/nationality, inv_/people/person/spouse_s./people/marriage/location_of_ceremony
0.004 (0.004)	inv_/people/cause_of_death/people <-- /influence/influence_node/peers./influence/peer_relationship/peers, inv_/people/person/spouse_s./people/marriage/location_of_ceremony
0.004 (0.004)	inv_/people/cause_of_death/people <-- inv_/award/ranked_item/appears_in_ranked_lists./award/ranking/list, inv_/people/person/nationality
0.004 (0.004)	inv_/people/cause_of_death/people <-- inv_/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members, inv_/people/person/nationality
0.004 (0.004)	inv_/people/cause_of_death/people <-- inv_/film/film/personal_appearances./film/personal_film_appearance/person, inv_/people/person/spouse_s./people/marriage/location_of_ceremony
0.004 (0.004)	inv_/people/cause_of_death/people <-- inv_/people/deceased_person/place_of_burial, inv_/people/person/spouse_s./people/marriage/location_of_ceremony
0.004 (0.004)	inv_/people/cause_of_death/people <-- inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month, inv_/people/person/spouse_s./people/marriage/location_of_ceremony
0.004 (0.004)	inv_/people/cause_of_death/people <-- inv_/people/person/spouse_s./people/marriage/location_of_ceremony, inv_/people/person/spouse_s./people/marriage/location_of_ceremony
0.004 (0.004)	inv_/people/cause_of_death/people <-- inv_/people/person/spouse_s./people/marriage/location_of_ceremony, inv_/people/person/nationality
0.106 (0.106)	inv_/award/award_winning_work/awards_won./award/award_honor/award_winner <-- /celebrities/celebrity/sexual_relationships./celebrities/romantic_relationship/celebrity, /award/award_nominee/award_nominations./award/award_nomination/nominated_for
0.146 (0.146)	inv_/award/award_winning_work/awards_won./award/award_honor/award_winner <-- /award/award_winning_work/awards_won./award/award_honor/honored_for, /award/award_nominee/award_nominations./award/award_nomination/nominated_for
0.114 (0.114)	inv_/award/award_winning_work/awards_won./award/award_honor/award_winner <-- /base/biblioness/bibs_location/state, /award/award_nominee/award_nominations./award/award_nomination/nominated_for
0.222 (0.222)	inv_/award/award_winning_work/awards_won./award/award_honor/award_winner <-- /award/award_nominee/award_nominations./award/award_nomination/nominated_for, /award/award_winner/awards_won./award/award_honor/award_winner
0.107 (0.107)	inv_/award/award_winning_work/awards_won./award/award_honor/award_winner <-- /sports/sports_team/roster./american_football/football_historical_roster_position/position_s, /award/award_nominee/award_nominations./award/award_nomination/nominated_for
0.113 (0.113)	inv_/award/award_winning_work/awards_won./award/award_honor/award_winner <-- inv_/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue, /award/award_nominee/award_nominations./award/award_nomination/nominated_for
0.104 (0.104)	inv_/award/award_winning_work/awards_won./award/award_honor/award_winner <-- /music/group_member/membership./music/group_membership/group, /award/award_nominee/award_nominations./award/award_nomination/nominated_for
0.103 (0.103)	inv_/award/award_winning_work/awards_won./award/award_honor/award_winner <-- /award/award_nominee/award_nominations./award/award_nomination/nominated_for, inv_/award/award_winner/awards_won./award/award_honor/award_winner
0.102 (0.102)	inv_/award/award_winning_work/awards_won./award/award_honor/award_winner <-- inv_/location/statistical_region/religions./location/religion_percentage/religion, /award/award_nominee/award_nominations./award/award_nomination/nominated_for
0.100 (0.100)	inv_/award/award_winning_work/awards_won./award/award_honor/award_winner <-- inv_/location/country/official_language, /award/award_nominee/award_nominations./award/award_nomination/nominated_for
0.007 (0.007)	inv_/music/genre/artists <-- inv_/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/olympics, inv_/music/genre/artists
0.008 (0.008)	inv_/music/genre/artists <-- inv_/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/olympics, inv_/music/genre/artists
0.007 (0.007)	inv_/music/genre/artists <-- inv_/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month, inv_/music/genre/artists
0.007 (0.007)	inv_/music/genre/artists <-- inv_/film/film/music, inv_/music/genre/artists
0.007 (0.007)	inv_/music/genre/artists <-- inv_/base/biblioness/bibs_location/country, inv_/music/genre/artists
0.007 (0.007)	inv_/music/genre/artists <-- inv_/soccer/football_team/current_roster./soccer/football_roster_position/position, inv_/music/genre/artists
0.007 (0.007)	inv_/music/genre/artists <-- /user/alexander/philosophy/philosopher/interests, inv_/music/genre/artists
0.007 (0.007)	inv_/music/genre/artists <-- /sports/sports_team/roster./baseball/baseball_roster_position/position, inv_/music/genre/artists
0.007 (0.007)	inv_/music/genre/artists <-- inv_/sports/sport/pro_athletes./sports/pro_sports_played/athlete, inv_/music/genre/artists
0.007 (0.007)	inv_/music/genre/artists <-- inv_/film/film/personal_appearances./film/personal_film_appearance/person, inv_/music/genre/artists
0.007 (0.007)	inv_/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/award/award_category/nominees./award/award_nomination/nominated_for
0.006 (0.006)	inv_/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language
0.006 (0.006)	inv_/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/award/award_winning_work/awards_won./award/award_honor/honored_for
0.006 (0.006)	inv_/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant <-- inv_/film/film/film_production_design_by, inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language
0.006 (0.006)	inv_/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /time/event/instance_of_recurring_event
0.006 (0.006)	inv_/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant <-- inv_/influence/influence_node/peers./influence/peer_relationship/peers, inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language
0.006 (0.006)	inv_/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, /film/film/edited_by
0.006 (0.006)	inv_/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant <-- inv_/base/localfood/seasonal_month/produce_available./base/localfood/produce_availability/seasonal_months, inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language
0.006 (0.006)	inv_/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant <-- /location/us_county/county_seat, inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language
0.006 (0.006)	inv_/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant <-- /baseball/baseball_team/team_stats./baseball/baseball_team_stats/season, inv_/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language
0.066 (0.066)	inv_/base/aareas/schema/administrative_area/administrative_parent <-- inv_/people/ethnicity/people, inv_/people/person/nationality
0.097 (0.097)	inv_/base/aareas/schema/administrative_area/administrative_parent <-- /organization/organization/headquarters./location/mailing_address/state_province_region, inv_/people/person/nationality
0.066 (0.066)	inv_/base/aareas/schema/administrative_area/administrative_parent <-- inv_/base/popstra/celebrity/friendship./base/popstra/friendship/participant, inv_/people/person/nationality
0.065 (0.065)	inv_/base/aareas/schema/administrative_area/administrative_parent <-- /influence/influence_node/influenced_by, /location/location/contains
0.067 (0.067)	inv_/base/aareas/schema/administrative_area/administrative_parent <-- inv_/film/film/other_crew./film/film_crew_gig/film_crew_role, inv_/people/person/nationality
0.064 (0.064)	inv_/base/aareas/schema/administrative_area/administrative_parent <-- /organization/organization/headquarters./location/mailing_address/citytown, inv_/people/person/nationality
0.064 (0.064)	inv_/base/aareas/schema/administrative_area/administrative_parent <-- /people/person/place_of_birth, inv_/people/person/nationality
0.117 (0.117)	inv_/base/aareas/schema/administrative_area/administrative_parent <-- /people/person/places_lived./people/place_lived/location, inv_/people/person/nationality
0.087 (0.087)	inv_/base/aareas/schema/administrative_area/administrative_parent <-- /influence/influence_node/influenced_by, inv_/people/person/nationality
0.072 (0.072)	inv_/base/aareas/schema/administrative_area/administrative_parent <-- /organization/organization/headquarters./location/mailing_address/state_province_region, /location/location/contains
0.006 (0.006)	inv_/base/popstra/celebrity/dated./base/popstra/dated/participant <-- /government/legislative_session/members./government/government_position_held/legislative_sessions, inv_/base/popstra/celebrity/dated./base/popstra/dated/participant
0.005 (0.005)	inv_/base/popstra/celebrity/dated./base/popstra/dated/participant <-- inv_/people/person/employment_history./business/employment_tenure/company, inv_/music/performance_role/guest_performances./music/recording_contribution/performance_role
