0.142 (0.142)	concept:atlocation <-- concept:persondiedincountry, concept:atlocation
0.008 (0.008)	inv_concept:attractionofcity <-- concept:teamplaysagainstteam, inv_concept:teamplaysagainstteam
0.211 (0.211)	inv_concept:mutualproxyfor <-- inv_concept:cityalsoknownas, concept:atdate
0.203 (0.203)	inv_concept:mutualproxyfor <-- concept:academicprogramatuniversity, concept:atdate
0.198 (0.198)	inv_concept:mutualproxyfor <-- concept:persondiedincountry, concept:atdate
0.196 (0.196)	inv_concept:mutualproxyfor <-- inv_concept:proxyfor, concept:atdate
0.198 (0.198)	inv_concept:mutualproxyfor <-- inv_concept:statehascapital, concept:atdate
0.195 (0.195)	inv_concept:mutualproxyfor <-- concept:riveremptiesintoriver, concept:atdate
0.191 (0.191)	inv_concept:mutualproxyfor <-- inv_concept:hasofficeincity, concept:atdate
0.190 (0.190)	inv_concept:mutualproxyfor <-- concept:thinghasshape, concept:atdate
0.193 (0.193)	inv_concept:mutualproxyfor <-- concept:lakeinstate, concept:atdate
0.189 (0.189)	inv_concept:mutualproxyfor <-- concept:leaguestadiums, concept:atdate
0.032 (0.032)	inv_concept:organizationacronymhasname <-- inv_concept:organizationacronymhasname, inv_concept:organizationacronymhasname
0.030 (0.030)	inv_concept:organizationacronymhasname <-- inv_concept:organizationhiredperson, inv_concept:organizationacronymhasname
0.029 (0.029)	inv_concept:organizationacronymhasname <-- inv_concept:organizationalsoknownas, inv_concept:organizationacronymhasname
0.028 (0.028)	inv_concept:organizationacronymhasname <-- inv_concept:countrycurrency, inv_concept:organizationacronymhasname
0.030 (0.030)	inv_concept:organizationacronymhasname <-- inv_concept:personleadsgeopoliticalorganization, inv_concept:organizationacronymhasname
0.028 (0.028)	inv_concept:organizationacronymhasname <-- inv_concept:citylocatedincountry, inv_concept:organizationacronymhasname
0.030 (0.030)	inv_concept:organizationacronymhasname <-- concept:personbelongstoorganization, inv_concept:organizationacronymhasname
0.029 (0.029)	inv_concept:organizationacronymhasname <-- inv_concept:agentcollaborateswithagent, inv_concept:organizationacronymhasname
0.030 (0.030)	inv_concept:organizationacronymhasname <-- inv_concept:agentcreated, inv_concept:organizationacronymhasname
0.028 (0.028)	inv_concept:organizationacronymhasname <-- concept:buildinglocatedincity, inv_concept:organizationacronymhasname
0.150 (0.150)	inv_concept:worksfor <-- concept:organizationhiredperson, inv_concept:riveremptiesintoriver
0.136 (0.136)	inv_concept:worksfor <-- concept:organizationhiredperson, inv_concept:politicianusmemberofpoliticalgroup
0.145 (0.145)	inv_concept:worksfor <-- concept:organizationhiredperson, inv_concept:teamplaysagainstteam
0.139 (0.139)	inv_concept:worksfor <-- concept:organizationhiredperson, inv_concept:citycapitalofcountry
0.277 (0.277)	inv_concept:worksfor <-- concept:organizationhiredperson, concept:subpartoforganization
0.163 (0.163)	inv_concept:worksfor <-- concept:organizationhiredperson, inv_concept:headquarteredin
0.213 (0.213)	inv_concept:worksfor <-- concept:organizationhiredperson, inv_concept:organizationheadquarteredincity
0.151 (0.151)	inv_concept:worksfor <-- concept:organizationhiredperson, inv_concept:specializationof
0.136 (0.136)	inv_concept:worksfor <-- concept:organizationhiredperson, inv_concept:sportsgameteam
0.153 (0.153)	inv_concept:worksfor <-- concept:organizationhiredperson, concept:teamplaysagainstteam
0.009 (0.009)	inv_concept:coachesinleague <-- inv_concept:coachesteam, concept:athletehomestadium
0.009 (0.009)	inv_concept:coachesinleague <-- concept:athletehomestadium, concept:athletehomestadium
0.009 (0.009)	inv_concept:coachesinleague <-- inv_concept:citycapitalofcountry, concept:athletehomestadium
0.009 (0.009)	inv_concept:coachesinleague <-- inv_concept:specializationof, concept:athletehomestadium
0.009 (0.009)	inv_concept:coachesinleague <-- inv_concept:teamplaysagainstteam, concept:athletehomestadium
0.009 (0.009)	inv_concept:coachesinleague <-- inv_concept:leaguestadiums, concept:athletehomestadium
0.009 (0.009)	inv_concept:coachesinleague <-- concept:athletehomestadium, inv_concept:coachesteam
0.009 (0.009)	inv_concept:coachesinleague <-- concept:athletehomestadium, inv_concept:specializationof
0.008 (0.008)	inv_concept:coachesinleague <-- inv_concept:politicianusmemberofpoliticalgroup, concept:athletehomestadium
0.008 (0.008)	inv_concept:coachesinleague <-- inv_concept:hasofficeincountry, concept:athletehomestadium
0.008 (0.008)	inv_concept:athletehomestadium <-- inv_concept:specializationof, concept:personleadsgeopoliticalorganization
0.008 (0.008)	inv_concept:athletehomestadium <-- inv_concept:personleadsgeopoliticalorganization, inv_concept:teamhomestadium
0.008 (0.008)	inv_concept:athletehomestadium <-- inv_concept:personbelongstoorganization, inv_concept:teamhomestadium
0.008 (0.008)	inv_concept:athletehomestadium <-- inv_concept:cityalsoknownas, inv_concept:teamhomestadium
0.008 (0.008)	inv_concept:athletehomestadium <-- inv_concept:cityalsoknownas, inv_concept:teamalsoknownas
0.008 (0.008)	inv_concept:athletehomestadium <-- inv_concept:cityalsoknownas, inv_concept:persondiedincountry
0.008 (0.008)	inv_concept:athletehomestadium <-- concept:organizationheadquarteredincity, inv_concept:teamhomestadium
0.008 (0.008)	inv_concept:athletehomestadium <-- inv_concept:teamalsoknownas, inv_concept:teamhomestadium
0.008 (0.008)	inv_concept:athletehomestadium <-- concept:personbelongstoorganization, inv_concept:teamhomestadium
0.008 (0.008)	inv_concept:athletehomestadium <-- inv_concept:specializationof, concept:organizationheadquarteredincity
0.009 (0.009)	inv_concept:persondiedincountry <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:persondiedincountry
0.009 (0.009)	inv_concept:persondiedincountry <-- inv_concept:specializationof, inv_concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	inv_concept:persondiedincountry <-- inv_concept:persondiedincountry, inv_concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	inv_concept:persondiedincountry <-- inv_concept:specializationof, inv_concept:persondiedincountry
0.008 (0.008)	inv_concept:persondiedincountry <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:persondiedincountry <-- inv_concept:citycapitalofcountry, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:persondiedincountry <-- inv_concept:specializationof, concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:persondiedincountry <-- inv_concept:specializationof, inv_concept:specializationof
0.008 (0.008)	inv_concept:persondiedincountry <-- inv_concept:persondiedincountry, inv_concept:persondiedincountry
0.008 (0.008)	inv_concept:persondiedincountry <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:specializationof
0.017 (0.017)	inv_concept:cityliesonriver <-- inv_concept:teamalsoknownas, inv_concept:cityliesonriver
0.016 (0.016)	inv_concept:cityliesonriver <-- concept:athleteplaysinleague, inv_concept:cityliesonriver
0.016 (0.016)	inv_concept:cityliesonriver <-- inv_concept:cityliesonriver, inv_concept:cityliesonriver
0.016 (0.016)	inv_concept:cityliesonriver <-- concept:politicianusmemberofpoliticalgroup, inv_concept:cityliesonriver
0.016 (0.016)	inv_concept:cityliesonriver <-- inv_concept:newspaperincity, inv_concept:cityliesonriver
0.016 (0.016)	inv_concept:cityliesonriver <-- inv_concept:academicprogramatuniversity, inv_concept:cityliesonriver
0.016 (0.016)	inv_concept:cityliesonriver <-- inv_concept:parkincity, inv_concept:cityliesonriver
0.016 (0.016)	inv_concept:cityliesonriver <-- concept:newspaperincity, inv_concept:cityliesonriver
0.016 (0.016)	inv_concept:cityliesonriver <-- concept:persondiedincountry, inv_concept:cityliesonriver
0.016 (0.016)	inv_concept:cityliesonriver <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:cityliesonriver
0.377 (0.377)	inv_concept:stateorprovinceisborderedbystateorprovince <-- concept:countrylocatedingeopoliticallocation, concept:stateorprovinceisborderedbystateorprovince
0.197 (0.197)	inv_concept:stateorprovinceisborderedbystateorprovince <-- inv_concept:personhasresidenceingeopoliticallocation, concept:stateorprovinceisborderedbystateorprovince
0.234 (0.234)	inv_concept:stateorprovinceisborderedbystateorprovince <-- concept:countrylocatedingeopoliticallocation, concept:statelocatedincountry
0.239 (0.239)	inv_concept:stateorprovinceisborderedbystateorprovince <-- concept:countrylocatedingeopoliticallocation, inv_concept:personhasresidenceingeopoliticallocation
0.189 (0.189)	inv_concept:stateorprovinceisborderedbystateorprovince <-- concept:stateorprovinceisborderedbystateorprovince, concept:stateorprovinceisborderedbystateorprovince
0.160 (0.160)	inv_concept:stateorprovinceisborderedbystateorprovince <-- concept:personhasresidenceingeopoliticallocation, concept:stateorprovinceisborderedbystateorprovince
0.149 (0.149)	inv_concept:stateorprovinceisborderedbystateorprovince <-- concept:countrylocatedingeopoliticallocation, inv_concept:stateorprovinceisborderedbystateorprovince
0.143 (0.143)	inv_concept:stateorprovinceisborderedbystateorprovince <-- inv_concept:countryalsoknownas, concept:stateorprovinceisborderedbystateorprovince
0.142 (0.142)	inv_concept:stateorprovinceisborderedbystateorprovince <-- inv_concept:statelocatedincountry, concept:stateorprovinceisborderedbystateorprovince
0.135 (0.135)	inv_concept:stateorprovinceisborderedbystateorprovince <-- concept:countrylocatedingeopoliticallocation, inv_concept:politicianrepresentslocation
0.008 (0.008)	inv_concept:hasofficeincity <-- inv_concept:specializationof, concept:thinghasshape
0.008 (0.008)	inv_concept:hasofficeincity <-- inv_concept:coachesteam, inv_concept:specializationof
0.008 (0.008)	inv_concept:hasofficeincity <-- inv_concept:specializationof, concept:athletehomestadium
0.008 (0.008)	inv_concept:hasofficeincity <-- inv_concept:specializationof, inv_concept:lakeinstate
0.008 (0.008)	inv_concept:hasofficeincity <-- inv_concept:specializationof, inv_concept:coachesteam
0.008 (0.008)	inv_concept:hasofficeincity <-- inv_concept:citycapitalofcountry, inv_concept:athleteplaysinleague
0.008 (0.008)	inv_concept:hasofficeincity <-- inv_concept:specializationof, inv_concept:athleteplaysinleague
0.008 (0.008)	inv_concept:hasofficeincity <-- inv_concept:teamplaysagainstteam, inv_concept:athleteplaysinleague
0.008 (0.008)	inv_concept:hasofficeincity <-- inv_concept:citycapitalofcountry, inv_concept:coachesteam
0.008 (0.008)	inv_concept:hasofficeincity <-- inv_concept:specializationof, inv_concept:buildinglocatedincity
0.009 (0.009)	inv_concept:bankbankincountry <-- concept:politicianusmemberofpoliticalgroup, inv_concept:athletehomestadium
0.009 (0.009)	inv_concept:bankbankincountry <-- inv_concept:specializationof, inv_concept:agentbelongstoorganization
0.009 (0.009)	inv_concept:bankbankincountry <-- concept:athleteplaysinleague, concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	inv_concept:bankbankincountry <-- inv_concept:athletehomestadium, inv_concept:agentbelongstoorganization
0.009 (0.009)	inv_concept:bankbankincountry <-- concept:politicianusmemberofpoliticalgroup, concept:athleteplaysinleague
0.009 (0.009)	inv_concept:bankbankincountry <-- concept:politicianusmemberofpoliticalgroup, concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	inv_concept:bankbankincountry <-- inv_concept:athletehomestadium, concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	inv_concept:bankbankincountry <-- concept:athleteplaysinleague, inv_concept:athletehomestadium
0.009 (0.009)	inv_concept:bankbankincountry <-- inv_concept:athletehomestadium, concept:athleteplaysinleague
0.008 (0.008)	inv_concept:bankbankincountry <-- inv_concept:athletehomestadium, inv_concept:athletehomestadium
0.008 (0.008)	inv_concept:companyeconomicsector <-- concept:athleteplaysinleague, concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:companyeconomicsector <-- inv_concept:politicianusmemberofpoliticalgroup, concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:companyeconomicsector <-- concept:politicianusmemberofpoliticalgroup, concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:companyeconomicsector <-- concept:athletehomestadium, concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:companyeconomicsector <-- inv_concept:hasofficeincountry, concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:companyeconomicsector <-- concept:coachesteam, concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:companyeconomicsector <-- concept:parkincity, concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:companyeconomicsector <-- inv_concept:coachesteam, concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:companyeconomicsector <-- inv_concept:citycapitalofcountry, concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:companyeconomicsector <-- inv_concept:newspaperincity, concept:politicianusmemberofpoliticalgroup
0.015 (0.015)	inv_concept:personbelongstoorganization <-- concept:riveremptiesintoriver, inv_concept:personbelongstoorganization
0.014 (0.014)	inv_concept:personbelongstoorganization <-- inv_concept:subpartoforganization, inv_concept:personbelongstoorganization
0.014 (0.014)	inv_concept:personbelongstoorganization <-- concept:politicianusmemberofpoliticalgroup, inv_concept:personbelongstoorganization
0.014 (0.014)	inv_concept:personbelongstoorganization <-- inv_concept:thinghasshape, inv_concept:personbelongstoorganization
0.014 (0.014)	inv_concept:personbelongstoorganization <-- inv_concept:academicprogramatuniversity, inv_concept:personbelongstoorganization
0.016 (0.016)	inv_concept:personbelongstoorganization <-- inv_concept:personbelongstoorganization, inv_concept:personbelongstoorganization
0.014 (0.014)	inv_concept:personbelongstoorganization <-- inv_concept:agentcollaborateswithagent, inv_concept:personbelongstoorganization
0.014 (0.014)	inv_concept:personbelongstoorganization <-- inv_concept:persondiedincountry, inv_concept:personbelongstoorganization
0.014 (0.014)	inv_concept:personbelongstoorganization <-- inv_concept:teamalsoknownas, inv_concept:personbelongstoorganization
0.014 (0.014)	inv_concept:personbelongstoorganization <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:personbelongstoorganization
0.009 (0.009)	inv_concept:lakeinstate <-- inv_concept:citycapitalofcountry, concept:athletehomestadium
0.009 (0.009)	inv_concept:lakeinstate <-- inv_concept:politicianusmemberofpoliticalgroup, concept:athletehomestadium
0.009 (0.009)	inv_concept:lakeinstate <-- inv_concept:teamplaysagainstteam, concept:athletehomestadium
0.009 (0.009)	inv_concept:lakeinstate <-- inv_concept:teamplaysagainstteam, inv_concept:teamplaysagainstteam
0.009 (0.009)	inv_concept:lakeinstate <-- concept:athletehomestadium, concept:athletehomestadium
0.009 (0.009)	inv_concept:lakeinstate <-- inv_concept:citycapitalofcountry, inv_concept:teamplaysagainstteam
0.009 (0.009)	inv_concept:lakeinstate <-- inv_concept:teamplaysagainstteam, inv_concept:coachesteam
0.009 (0.009)	inv_concept:lakeinstate <-- inv_concept:teamplaysagainstteam, concept:parkincity
0.009 (0.009)	inv_concept:lakeinstate <-- inv_concept:teamplaysagainstteam, inv_concept:citycapitalofcountry
0.009 (0.009)	inv_concept:lakeinstate <-- inv_concept:specializationof, concept:athletehomestadium
0.009 (0.009)	inv_concept:organizationterminatedperson <-- inv_concept:specializationof, inv_concept:citycapitalofcountry
0.009 (0.009)	inv_concept:organizationterminatedperson <-- inv_concept:specializationof, inv_concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	inv_concept:organizationterminatedperson <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:specializationof
0.009 (0.009)	inv_concept:organizationterminatedperson <-- inv_concept:specializationof, inv_concept:teamplaysagainstteam
0.009 (0.009)	inv_concept:organizationterminatedperson <-- inv_concept:specializationof, inv_concept:specializationof
0.009 (0.009)	inv_concept:organizationterminatedperson <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:citycapitalofcountry
0.009 (0.009)	inv_concept:organizationterminatedperson <-- inv_concept:teamplaysagainstteam, inv_concept:citycapitalofcountry
0.009 (0.009)	inv_concept:organizationterminatedperson <-- inv_concept:teamplaysagainstteam, inv_concept:specializationof
0.009 (0.009)	inv_concept:organizationterminatedperson <-- inv_concept:teamplaysagainstteam, inv_concept:politicianusmemberofpoliticalgroup
0.009 (0.009)	inv_concept:organizationterminatedperson <-- inv_concept:citycapitalofcountry, inv_concept:specializationof
0.222 (0.222)	inv_concept:countryalsoknownas <-- concept:countryalsoknownas, concept:countrylocatedingeopoliticallocation
0.199 (0.199)	inv_concept:countryalsoknownas <-- inv_concept:bankbankincountry, concept:countryalsoknownas
0.207 (0.207)	inv_concept:countryalsoknownas <-- inv_concept:hasofficeincountry, concept:countryalsoknownas
0.194 (0.194)	inv_concept:countryalsoknownas <-- concept:lakeinstate, concept:countryalsoknownas
0.200 (0.200)	inv_concept:countryalsoknownas <-- concept:statelocatedingeopoliticallocation, inv_concept:hasofficeincountry
0.192 (0.192)	inv_concept:countryalsoknownas <-- inv_concept:hasofficeincountry, concept:countrylocatedingeopoliticallocation
0.189 (0.189)	inv_concept:countryalsoknownas <-- inv_concept:bankbankincountry, concept:countrylocatedingeopoliticallocation
0.188 (0.188)	inv_concept:countryalsoknownas <-- concept:teamhomestadium, concept:countryalsoknownas
0.190 (0.190)	inv_concept:countryalsoknownas <-- inv_concept:citylocatedincountry, concept:countryalsoknownas
0.188 (0.188)	inv_concept:countryalsoknownas <-- concept:countryalsoknownas, inv_concept:hasofficeincountry
0.008 (0.008)	inv_concept:teamplaysagainstteam <-- inv_concept:teamplaysagainstteam, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:teamplaysagainstteam <-- inv_concept:specializationof, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:teamplaysagainstteam <-- inv_concept:specializationof, inv_concept:teamplaysagainstteam
0.008 (0.008)	inv_concept:teamplaysagainstteam <-- inv_concept:citycapitalofcountry, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:teamplaysagainstteam <-- inv_concept:teamplaysagainstteam, inv_concept:specializationof
0.008 (0.008)	inv_concept:teamplaysagainstteam <-- inv_concept:politicianusmemberofpoliticalgroup, concept:parkincity
0.008 (0.008)	inv_concept:teamplaysagainstteam <-- inv_concept:specializationof, inv_concept:citycapitalofcountry
0.008 (0.008)	inv_concept:teamplaysagainstteam <-- inv_concept:specializationof, concept:parkincity
0.008 (0.008)	inv_concept:teamplaysagainstteam <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:specializationof
0.008 (0.008)	inv_concept:teamplaysagainstteam <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:teamplaysagainstteam
0.023 (0.023)	inv_concept:personleadsorganization <-- inv_concept:athletehomestadium, concept:organizationhiredperson
0.029 (0.029)	inv_concept:personleadsorganization <-- concept:organizationhiredperson, concept:bankbankincountry
0.025 (0.025)	inv_concept:personleadsorganization <-- inv_concept:citycapitalofcountry, concept:organizationhiredperson
0.026 (0.026)	inv_concept:personleadsorganization <-- inv_concept:leaguestadiums, concept:organizationhiredperson
0.026 (0.026)	inv_concept:personleadsorganization <-- inv_concept:specializationof, concept:organizationhiredperson
0.024 (0.024)	inv_concept:personleadsorganization <-- inv_concept:hasofficeincountry, concept:organizationhiredperson
0.025 (0.025)	inv_concept:personleadsorganization <-- inv_concept:politicianusmemberofpoliticalgroup, concept:organizationhiredperson
0.024 (0.024)	inv_concept:personleadsorganization <-- inv_concept:persondiedincountry, concept:organizationhiredperson
0.026 (0.026)	inv_concept:personleadsorganization <-- inv_concept:teamplaysagainstteam, concept:organizationhiredperson
0.024 (0.024)	inv_concept:personleadsorganization <-- concept:athletehomestadium, concept:organizationhiredperson
0.435 (0.435)	inv_concept:organizationhiredperson <-- concept:organizationacronymhasname, concept:worksfor
0.556 (0.556)	inv_concept:organizationhiredperson <-- inv_concept:organizationhiredperson, concept:worksfor
0.429 (0.429)	inv_concept:organizationhiredperson <-- concept:bankbankincountry, concept:worksfor
0.514 (0.514)	inv_concept:organizationhiredperson <-- concept:subpartoforganization, concept:worksfor
0.456 (0.456)	inv_concept:organizationhiredperson <-- inv_concept:organizationhiredperson, inv_concept:organizationhiredperson
0.411 (0.411)	inv_concept:organizationhiredperson <-- concept:worksfor, concept:worksfor
0.525 (0.525)	inv_concept:organizationhiredperson <-- concept:synonymfor, concept:worksfor
0.401 (0.401)	inv_concept:organizationhiredperson <-- concept:personleadsorganization, concept:worksfor
0.399 (0.399)	inv_concept:organizationhiredperson <-- inv_concept:organizationhiredperson, concept:personleadsorganization
0.396 (0.396)	inv_concept:organizationhiredperson <-- concept:synonymfor, inv_concept:organizationhiredperson
0.008 (0.008)	inv_concept:citycapitalofcountry <-- inv_concept:leaguestadiums, inv_concept:locationlocatedwithinlocation
0.008 (0.008)	inv_concept:citycapitalofcountry <-- inv_concept:locationlocatedwithinlocation, inv_concept:specializationof
0.009 (0.009)	inv_concept:citycapitalofcountry <-- inv_concept:specializationof, inv_concept:locationlocatedwithinlocation
0.008 (0.008)	inv_concept:citycapitalofcountry <-- concept:coachesinleague, inv_concept:citycapitalofcountry
0.008 (0.008)	inv_concept:citycapitalofcountry <-- inv_concept:headquarteredin, inv_concept:citycapitalofcountry
0.008 (0.008)	inv_concept:citycapitalofcountry <-- inv_concept:statehascapital, inv_concept:citycapitalofcountry
0.008 (0.008)	inv_concept:citycapitalofcountry <-- inv_concept:locationlocatedwithinlocation, inv_concept:citycapitalofcountry
0.008 (0.008)	inv_concept:citycapitalofcountry <-- inv_concept:headquarteredin, inv_concept:leaguestadiums
0.008 (0.008)	inv_concept:citycapitalofcountry <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:locationlocatedwithinlocation
0.008 (0.008)	inv_concept:citycapitalofcountry <-- inv_concept:organizationheadquarteredincity, inv_concept:citycapitalofcountry
0.111 (0.111)	inv_concept:statelocatedincountry <-- inv_concept:organizationheadquarteredinstateorprovince, inv_concept:statelocatedincountry
0.142 (0.142)	inv_concept:statelocatedincountry <-- inv_concept:statelocatedincountry, concept:countrylocatedingeopoliticallocation
0.320 (0.320)	inv_concept:statelocatedincountry <-- concept:stateorprovinceisborderedbystateorprovince, inv_concept:statelocatedincountry
0.110 (0.110)	inv_concept:statelocatedincountry <-- inv_concept:subpartof, inv_concept:statelocatedincountry
0.113 (0.113)	inv_concept:statelocatedincountry <-- inv_concept:atlocation, inv_concept:statelocatedincountry
0.109 (0.109)	inv_concept:statelocatedincountry <-- concept:lakeinstate, inv_concept:statelocatedincountry
0.190 (0.190)	inv_concept:statelocatedincountry <-- inv_concept:statelocatedincountry, inv_concept:statelocatedincountry
0.111 (0.111)	inv_concept:statelocatedincountry <-- concept:stateorprovinceisborderedbystateorprovince, concept:lakeinstate
0.113 (0.113)	inv_concept:statelocatedincountry <-- inv_concept:personmovedtostateorprovince, inv_concept:statelocatedincountry
0.109 (0.109)	inv_concept:statelocatedincountry <-- concept:stateorprovinceisborderedbystateorprovince, inv_concept:subpartof
0.025 (0.025)	inv_concept:organizationheadquarteredincity <-- concept:newspaperincity, inv_concept:worksfor
0.025 (0.025)	inv_concept:organizationheadquarteredincity <-- inv_concept:athleteplaysinleague, inv_concept:worksfor
0.026 (0.026)	inv_concept:organizationheadquarteredincity <-- concept:thinghasshape, inv_concept:worksfor
0.025 (0.025)	inv_concept:organizationheadquarteredincity <-- inv_concept:persondiedincountry, inv_concept:worksfor
0.025 (0.025)	inv_concept:organizationheadquarteredincity <-- inv_concept:attractionofcity, inv_concept:worksfor
0.024 (0.024)	inv_concept:organizationheadquarteredincity <-- inv_concept:leaguestadiums, inv_concept:worksfor
0.024 (0.024)	inv_concept:organizationheadquarteredincity <-- concept:politicianusmemberofpoliticalgroup, inv_concept:worksfor
0.024 (0.024)	inv_concept:organizationheadquarteredincity <-- concept:coachesteam, inv_concept:worksfor
0.024 (0.024)	inv_concept:organizationheadquarteredincity <-- inv_concept:teamhomestadium, inv_concept:worksfor
0.024 (0.024)	inv_concept:organizationheadquarteredincity <-- concept:lakeinstate, inv_concept:worksfor
0.606 (0.606)	inv_concept:locationlocatedwithinlocation <-- concept:proxyfor, concept:atdate
0.474 (0.474)	inv_concept:locationlocatedwithinlocation <-- concept:proxyfor, inv_concept:parkincity
0.539 (0.539)	inv_concept:locationlocatedwithinlocation <-- concept:proxyfor, inv_concept:citylocatedingeopoliticallocation
0.481 (0.481)	inv_concept:locationlocatedwithinlocation <-- concept:proxyfor, concept:organizationdissolvedatdate
0.477 (0.477)	inv_concept:locationlocatedwithinlocation <-- concept:proxyfor, inv_concept:hasofficeincountry
0.472 (0.472)	inv_concept:locationlocatedwithinlocation <-- concept:proxyfor, inv_concept:lakeinstate
0.679 (0.679)	inv_concept:locationlocatedwithinlocation <-- concept:proxyfor, inv_concept:countrylocatedingeopoliticallocation
0.648 (0.648)	inv_concept:locationlocatedwithinlocation <-- concept:proxyfor, inv_concept:politicianrepresentslocation
0.466 (0.466)	inv_concept:locationlocatedwithinlocation <-- concept:proxyfor, inv_concept:attractionofcity
0.450 (0.450)	inv_concept:locationlocatedwithinlocation <-- concept:proxyfor, concept:attractionofcity
0.015 (0.015)	inv_concept:citylocatedingeopoliticallocation <-- concept:mutualproxyfor, inv_concept:teamplaysagainstteam
0.014 (0.014)	inv_concept:citylocatedingeopoliticallocation <-- concept:mutualproxyfor, inv_concept:politicianusmemberofpoliticalgroup
0.014 (0.014)	inv_concept:citylocatedingeopoliticallocation <-- concept:mutualproxyfor, concept:teamplaysagainstteam
0.014 (0.014)	inv_concept:citylocatedingeopoliticallocation <-- inv_concept:specializationof, concept:mutualproxyfor
0.014 (0.014)	inv_concept:citylocatedingeopoliticallocation <-- inv_concept:politicianusmemberofpoliticalgroup, concept:mutualproxyfor
0.014 (0.014)	inv_concept:citylocatedingeopoliticallocation <-- concept:mutualproxyfor, inv_concept:persondiedincountry
0.014 (0.014)	inv_concept:citylocatedingeopoliticallocation <-- concept:mutualproxyfor, inv_concept:leaguestadiums
0.013 (0.013)	inv_concept:citylocatedingeopoliticallocation <-- concept:mutualproxyfor, inv_concept:specializationof
0.013 (0.013)	inv_concept:citylocatedingeopoliticallocation <-- concept:parkincity, concept:mutualproxyfor
0.013 (0.013)	inv_concept:citylocatedingeopoliticallocation <-- concept:athleteplaysinleague, concept:mutualproxyfor
0.008 (0.008)	inv_concept:organizationalsoknownas <-- inv_concept:specializationof, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:organizationalsoknownas <-- inv_concept:persondiedincountry, inv_concept:specializationof
0.008 (0.008)	inv_concept:organizationalsoknownas <-- inv_concept:specializationof, inv_concept:athletehomestadium
0.008 (0.008)	inv_concept:organizationalsoknownas <-- inv_concept:specializationof, inv_concept:specializationof
0.007 (0.007)	inv_concept:organizationalsoknownas <-- inv_concept:specializationof, inv_concept:persondiedincountry
0.007 (0.007)	inv_concept:organizationalsoknownas <-- inv_concept:politicianusmemberofpoliticalgroup, inv_concept:specializationof
0.007 (0.007)	inv_concept:organizationalsoknownas <-- inv_concept:persondiedincountry, inv_concept:politicianusmemberofpoliticalgroup
0.007 (0.007)	inv_concept:organizationalsoknownas <-- inv_concept:specializationof, concept:athleteplaysinleague
0.007 (0.007)	inv_concept:organizationalsoknownas <-- inv_concept:teamplaysagainstteam, inv_concept:specializationof
0.007 (0.007)	inv_concept:organizationalsoknownas <-- inv_concept:specializationof, concept:athletehomestadium
0.008 (0.008)	inv_concept:athleteplaysinleague <-- inv_concept:specializationof, inv_concept:politicianusmemberofpoliticalgroup
0.008 (0.008)	inv_concept:athleteplaysinleague <-- inv_concept:specializationof, concept:newspaperincity
0.008 (0.008)	inv_concept:athleteplaysinleague <-- inv_concept:specializationof, inv_concept:athleteplaysinleague
0.008 (0.008)	inv_concept:athleteplaysinleague <-- inv_concept:specializationof, inv_concept:competeswith
0.008 (0.008)	inv_concept:athleteplaysinleague <-- inv_concept:specializationof, inv_concept:athletehomestadium
0.008 (0.008)	inv_concept:athleteplaysinleague <-- inv_concept:specializationof, inv_concept:citycapitalofcountry
